run_number,total_runs,pop_size,gens,select,crossover,mutate,xo_prob,mut_prob,tourn_size,best_fitness_lst
8,10,20,20,tournament_sel,single_point_co,inversion_mutation,0.9,0.1,4,"[0.6331666707992554, 0.6657500267028809, 0.7010166645050049, 0.7073166370391846, 0.8216833472251892, 0.8597333431243896, 0.9229333400726318, 0.9696499705314636, 0.9696499705314636, 0.9696499705314636, 0.9820166826248169, 0.9820166826248169, 0.9829166531562805, 0.9829166531562805, 0.9832666516304016, 0.9832666516304016, 0.990066647529602, 0.990066647529602, 0.990066647529602, 0.990066647529602]"
9,10,20,20,tournament_sel,single_point_co,inversion_mutation,0.9,0.1,4,"[0.5697000026702881, 0.5697000026702881, 0.5697000026702881, 0.7077833414077759, 0.7077833414077759, 0.7077833414077759, 0.7828999757766724, 0.7828999757766724, 0.7828999757766724, 0.7828999757766724, 0.7829833626747131, 0.7829833626747131, 0.7829833626747131, 0.8408666849136353, 0.8496999740600586, 0.8899499773979187, 0.9214000105857849, 0.9214000105857849, 0.9300333261489868, 0.9300333261489868]"
10,10,20,20,tournament_sel,single_point_co,inversion_mutation,0.9,0.1,4,"[0.618483304977417, 0.7560499906539917, 0.7560499906539917, 0.7560499906539917, 0.7612166404724121, 0.7612166404724121, 0.7612166404724121, 0.8503999710083008, 0.8503999710083008, 0.8503999710083008, 0.9014333486557007, 0.9014333486557007, 0.9014333486557007, 0.9014333486557007, 0.9014333486557007, 0.9014333486557007, 0.9060166478157043, 0.9060166478157043, 0.932116687297821, 0.9426666498184204]"
1,10,20,20,tournament_sel,arithmetic_xo,arithmetic_mutation,0.9,0.1,2,"[0.3951333463191986, 0.6006500124931335, 0.6006500124931335, 0.6536166667938232, 0.6536166667938232, 0.6548666954040527, 0.6809499859809875, 0.7888500094413757, 0.7974333167076111, 0.8198500275611877, 0.8200833201408386, 0.8230000138282776, 0.8230000138282776, 0.8230000138282776, 0.8230000138282776, 0.8230000138282776, 0.8230000138282776, 0.8230000138282776, 0.8230000138282776, 0.8899333477020264]"
2,10,20,20,tournament_sel,arithmetic_xo,arithmetic_mutation,0.9,0.1,2,"[0.35830000042915344, 0.4558166563510895, 0.6870999932289124, 0.6870999932289124, 0.6870999932289124, 0.6870999932289124, 0.6870999932289124, 0.6870999932289124, 0.7197833061218262, 0.7213500142097473, 0.7440833449363708, 0.750083327293396, 0.8342999815940857, 0.8342999815940857, 0.8342999815940857, 0.8342999815940857, 0.8754166960716248, 0.8754166960716248, 0.8822833299636841, 0.8872666954994202]"
3,10,20,20,tournament_sel,arithmetic_xo,arithmetic_mutation,0.9,0.1,2,"[0.7277833223342896, 0.7473166584968567, 0.759066641330719, 0.7717333436012268, 0.8155999779701233, 0.8155999779701233, 0.8163166642189026, 0.8163166642189026, 0.8163166642189026, 0.8581166863441467, 0.8621833324432373, 0.8621833324432373, 0.8621833324432373, 0.8621833324432373, 0.9384333491325378, 0.9384333491325378, 0.9384333491325378, 0.942716658115387, 0.9427499771118164, 0.9474833607673645]"
4,10,20,20,tournament_sel,arithmetic_xo,arithmetic_mutation,0.9,0.1,2,"[0.4687666594982147, 0.5720833539962769, 0.5720833539962769, 0.5720833539962769, 0.6557166576385498, 0.6557166576385498, 0.6557166576385498, 0.6557166576385498, 0.6557166576385498, 0.6557166576385498, 0.7317166924476624, 0.7317166924476624, 0.7317166924476624, 0.7317166924476624, 0.7317166924476624, 0.7317166924476624, 0.7317333221435547, 0.8092166781425476, 0.8092166781425476, 0.8639333248138428]"
5,10,20,20,tournament_sel,arithmetic_xo,arithmetic_mutation,0.9,0.1,2,"[0.5943166613578796, 0.6263333559036255, 0.6332833170890808, 0.6332833170890808, 0.681683361530304, 0.681683361530304, 0.681683361530304, 0.7903833389282227, 0.7903833389282227, 0.7903833389282227, 0.7903833389282227, 0.7903833389282227, 0.7903833389282227, 0.8196333050727844, 0.8196333050727844, 0.8196333050727844, 0.8196333050727844, 0.8205333352088928, 0.8263166546821594, 0.8348666429519653]"
6,10,20,20,tournament_sel,arithmetic_xo,arithmetic_mutation,0.9,0.1,2,"[0.2816833257675171, 0.39469999074935913, 0.4385833442211151, 0.4450833201408386, 0.6458500027656555, 0.6458500027656555, 0.6458500027656555, 0.6458500027656555, 0.6458500027656555, 0.6458500027656555, 0.6458500027656555, 0.7235000133514404, 0.7391999959945679, 0.7391999959945679, 0.7391999959945679, 0.7391999959945679, 0.7418166399002075, 0.7418166399002075, 0.7418166399002075, 0.7822166681289673]"
7,10,20,20,tournament_sel,arithmetic_xo,arithmetic_mutation,0.9,0.1,2,"[0.8842166662216187, 0.8842166662216187, 0.8842166662216187, 0.8842166662216187, 0.8842166662216187, 0.8842166662216187, 0.8842166662216187, 0.8842166662216187, 0.899733304977417, 0.9033166766166687, 0.9033166766166687, 0.9037166833877563, 0.9211333394050598, 0.9211333394050598, 0.9211500287055969, 0.9211500287055969, 0.9211500287055969, 0.922166645526886, 0.9302999973297119, 0.9302999973297119]"
