run_number,total_runs,pop_size,gens,select,crossover,mutate,xo_prob,mut_prob,tourn_size,best_fitness_lst
16,30,20,20,tournament_sel,arithmetic_xo,arithmetic_mutation,0.9,0.3,4,"[0.4304666519165039, 0.5150833129882812, 0.5150833129882812, 0.5489333271980286, 0.5773666501045227, 0.5773666501045227, 0.7105166912078857, 0.7129166722297668, 0.7893833518028259, 0.7893833518028259, 0.7893833518028259, 0.8220333456993103, 0.8634333610534668, 0.8776000142097473, 0.9001166820526123, 0.9066333174705505, 0.9438333511352539, 0.9504333138465881, 0.9512166380882263, 0.9546999931335449]"
17,30,20,20,tournament_sel,arithmetic_xo,arithmetic_mutation,0.9,0.3,4,"[0.42998334765434265, 0.46381667256355286, 0.5307166576385498, 0.559249997138977, 0.6563000082969666, 0.6563000082969666, 0.7023333311080933, 0.7121333479881287, 0.7399333119392395, 0.7485833168029785, 0.7736333608627319, 0.8001333475112915, 0.8285666704177856, 0.8512333035469055, 0.8828333616256714, 0.8828333616256714, 0.8845666646957397, 0.8845666646957397, 0.9104499816894531, 0.9104499816894531]"
18,30,20,20,tournament_sel,arithmetic_xo,arithmetic_mutation,0.9,0.3,4,"[0.7471333146095276, 0.8384166955947876, 0.8526833057403564, 0.8782333135604858, 0.9087833166122437, 0.9240999817848206, 0.9345666766166687, 0.9404333233833313, 0.9409499764442444, 0.9534666538238525, 0.9534666538238525, 0.9660500288009644, 0.9660500288009644, 0.977483332157135, 0.9857833385467529, 0.9857833385467529, 0.9876333475112915, 0.9925333261489868, 0.9938499927520752, 0.9961000084877014]"
19,30,20,20,tournament_sel,arithmetic_xo,arithmetic_mutation,0.9,0.3,4,"[0.9675166606903076, 0.9785166382789612, 0.9828833341598511, 0.9828833341598511, 0.9869666695594788, 0.9890166521072388, 0.9894000291824341, 0.9907833337783813, 0.9907833337783813, 0.9924833178520203, 0.9930499792098999, 0.9934166669845581, 0.9961166381835938, 0.9968500137329102, 0.9968500137329102, 0.9971666932106018, 0.9971666932106018, 0.9978333115577698, 0.9986000061035156, 0.9986000061035156]"
20,30,20,20,tournament_sel,arithmetic_xo,arithmetic_mutation,0.9,0.3,4,"[0.3604166805744171, 0.5034000277519226, 0.5622833371162415, 0.6676999926567078, 0.6680499911308289, 0.6680499911308289, 0.7735833525657654, 0.7810166478157043, 0.7810166478157043, 0.8579666614532471, 0.8579666614532471, 0.8719000220298767, 0.8735666871070862, 0.9038500189781189, 0.9274333119392395, 0.9281666874885559, 0.97243332862854, 0.9725833535194397, 0.9784666895866394, 0.982866644859314]"
21,30,20,20,tournament_sel,arithmetic_xo,arithmetic_mutation,0.9,0.3,4,"[0.512333333492279, 0.8190500140190125, 0.9053500294685364, 0.9251499772071838, 0.9466666579246521, 0.9696999788284302, 0.9730666875839233, 0.9732833504676819, 0.9747666716575623, 0.9831333160400391, 0.9876833558082581, 0.9911999702453613, 0.9912333488464355, 0.995116651058197, 0.995116651058197, 0.9959499835968018, 0.996666669845581, 0.9973333477973938, 0.9986333250999451, 0.9995499849319458]"
22,30,20,20,tournament_sel,arithmetic_xo,arithmetic_mutation,0.9,0.3,4,"[0.42668333649635315, 0.42668333649635315, 0.43388333916664124, 0.4568333327770233, 0.4581833481788635, 0.5222333073616028, 0.5737500190734863, 0.5772166848182678, 0.6256999969482422, 0.6256999969482422, 0.6256999969482422, 0.6672999858856201, 0.7079333066940308, 0.7109500169754028, 0.7675333619117737, 0.7675333619117737, 0.7701166868209839, 0.8028333187103271, 0.8299999833106995, 0.8328333497047424]"
23,30,20,20,tournament_sel,arithmetic_xo,arithmetic_mutation,0.9,0.3,4,"[0.4388499855995178, 0.741183340549469, 0.7476166486740112, 0.8630499839782715, 0.8679333329200745, 0.8679333329200745, 0.911899983882904, 0.9391666650772095, 0.956083357334137, 0.975933313369751, 0.9843166470527649, 0.9893666505813599, 0.9897500276565552, 0.9942166805267334, 0.9942166805267334, 0.9968000054359436, 0.9982333183288574, 0.9986500144004822, 0.9990333318710327, 0.9993833303451538]"
24,30,20,20,tournament_sel,arithmetic_xo,arithmetic_mutation,0.9,0.3,4,"[0.8756499886512756, 0.9456999897956848, 0.9456999897956848, 0.9731833338737488, 0.9731833338737488, 0.9802166819572449, 0.9837166666984558, 0.9840499758720398, 0.9900166392326355, 0.9900166392326355, 0.990066647529602, 0.9928666949272156, 0.9936833381652832, 0.9958999752998352, 0.9958999752998352, 0.996749997138977, 0.9977333545684814, 0.997783362865448, 0.9986666440963745, 0.9987499713897705]"
25,30,20,20,tournament_sel,arithmetic_xo,arithmetic_mutation,0.9,0.3,4,"[0.5732499957084656, 0.7067166566848755, 0.7166000008583069, 0.796833336353302, 0.796833336353302, 0.7989833354949951, 0.8009166717529297, 0.864983320236206, 0.864983320236206, 0.8752666711807251, 0.9243999719619751, 0.9243999719619751, 0.9369000196456909, 0.9465500116348267, 0.95169997215271, 0.9592833518981934, 0.969083309173584, 0.9722166657447815, 0.9734166860580444, 0.973633348941803]"
26,30,20,20,tournament_sel,arithmetic_xo,arithmetic_mutation,0.9,0.3,4,"[0.7004666924476624, 0.7444333434104919, 0.7940666675567627, 0.808733344078064, 0.8231666684150696, 0.8254333138465881, 0.8416500091552734, 0.8416500091552734, 0.8934500217437744, 0.8934500217437744, 0.9070333242416382, 0.9136499762535095, 0.915149986743927, 0.9333999752998352, 0.9495166540145874, 0.9601666927337646, 0.9628166556358337, 0.9629999995231628, 0.9719666838645935, 0.9719666838645935]"
27,30,20,20,tournament_sel,arithmetic_xo,arithmetic_mutation,0.9,0.3,4,"[0.7302500009536743, 0.8018333315849304, 0.8392833471298218, 0.8572499752044678, 0.8875666856765747, 0.9016833305358887, 0.9164666533470154, 0.9246500134468079, 0.9351999759674072, 0.957099974155426, 0.9719333052635193, 0.9719333052635193, 0.9721500277519226, 0.977066695690155, 0.9850500226020813, 0.9850500226020813, 0.9857833385467529, 0.9919833540916443, 0.9919833540916443, 0.9930999875068665]"
28,30,20,20,tournament_sel,arithmetic_xo,arithmetic_mutation,0.9,0.3,4,"[0.2536500096321106, 0.2536500096321106, 0.2757333219051361, 0.2757333219051361, 0.3007499873638153, 0.3021666705608368, 0.33223333954811096, 0.35848334431648254, 0.401283323764801, 0.47776666283607483, 0.5165166854858398, 0.5228666663169861, 0.5733166933059692, 0.6200000047683716, 0.6560333371162415, 0.6589499711990356, 0.7106000185012817, 0.7378333210945129, 0.7714166641235352, 0.7714166641235352]"
29,30,20,20,tournament_sel,arithmetic_xo,arithmetic_mutation,0.9,0.3,4,"[0.6125166416168213, 0.8204333186149597, 0.8204333186149597, 0.899066686630249, 0.8998833298683167, 0.9337833523750305, 0.9514166712760925, 0.9524666666984558, 0.9675166606903076, 0.9675499796867371, 0.9736833572387695, 0.9884999990463257, 0.9884999990463257, 0.9884999990463257, 0.9940666556358337, 0.994700014591217, 0.9983999729156494, 0.9983999729156494, 0.9987999796867371, 0.9992666840553284]"
30,30,20,20,tournament_sel,arithmetic_xo,arithmetic_mutation,0.9,0.3,4,"[0.8511166572570801, 0.8535000085830688, 0.8736000061035156, 0.9002000093460083, 0.9017833471298218, 0.9306333065032959, 0.934166669845581, 0.949833333492279, 0.9516666531562805, 0.97038334608078, 0.9727166891098022, 0.9747999906539917, 0.9760833382606506, 0.9793000221252441, 0.9880833625793457, 0.9887999892234802, 0.9892500042915344, 0.9938666820526123, 0.9960333108901978, 0.9977166652679443]"
