run_number,total_runs,pop_size,gens,select,crossover,mutate,xo_prob,mut_prob,tourn_size,best_fitness_lst
21,30,20,20,tournament_sel,arithmetic_xo,arithmetic_mutation,0.9,0.3,2,"[0.4610166549682617, 0.5690666437149048, 0.840233325958252, 0.9195333123207092, 0.9540666937828064, 0.9540666937828064, 0.9540666937828064, 0.9604166746139526, 0.9604166746139526, 0.9674833416938782, 0.9829999804496765, 0.9829999804496765, 0.9829999804496765, 0.9829999804496765, 0.9900500178337097, 0.9900500178337097, 0.9943166375160217, 0.9943166375160217, 0.9949666857719421, 0.9956499934196472]"
22,30,20,20,tournament_sel,arithmetic_xo,arithmetic_mutation,0.9,0.3,2,"[0.5116999745368958, 0.5116999745368958, 0.5510666370391846, 0.5510666370391846, 0.5914833545684814, 0.6333333253860474, 0.6333333253860474, 0.6531500220298767, 0.6570666432380676, 0.736549973487854, 0.736549973487854, 0.736549973487854, 0.736549973487854, 0.7506166696548462, 0.7726166844367981, 0.7726166844367981, 0.7726166844367981, 0.7821499705314636, 0.7821499705314636, 0.7840833067893982]"
23,30,20,20,tournament_sel,arithmetic_xo,arithmetic_mutation,0.9,0.3,2,"[0.8679500222206116, 0.8679500222206116, 0.9020166397094727, 0.9020166397094727, 0.9300333261489868, 0.935783326625824, 0.9487833380699158, 0.9595666527748108, 0.9660166501998901, 0.9660166501998901, 0.9660166501998901, 0.9787999987602234, 0.9811166524887085, 0.9839000105857849, 0.9839000105857849, 0.9893500208854675, 0.990066647529602, 0.990066647529602, 0.9907666444778442, 0.9914666414260864]"
24,30,20,20,tournament_sel,arithmetic_xo,arithmetic_mutation,0.9,0.3,2,"[0.6288166642189026, 0.6813333630561829, 0.6843500137329102, 0.6848166584968567, 0.7368166446685791, 0.7368166446685791, 0.7700833082199097, 0.7700833082199097, 0.7821666598320007, 0.7998833060264587, 0.8263000249862671, 0.8375833630561829, 0.8592000007629395, 0.861466646194458, 0.9131166934967041, 0.9131166934967041, 0.9216333627700806, 0.9526833295822144, 0.9526833295822144, 0.9526833295822144]"
25,30,20,20,tournament_sel,arithmetic_xo,arithmetic_mutation,0.9,0.3,2,"[0.4182666540145874, 0.6019333600997925, 0.6813666820526123, 0.7752833366394043, 0.8235666751861572, 0.8235666751861572, 0.8235666751861572, 0.8863999843597412, 0.8989499807357788, 0.916949987411499, 0.916949987411499, 0.916949987411499, 0.9286666512489319, 0.9406333565711975, 0.9518833160400391, 0.9518833160400391, 0.9518833160400391, 0.9691333174705505, 0.9691333174705505, 0.9696000218391418]"
26,30,20,20,tournament_sel,arithmetic_xo,arithmetic_mutation,0.9,0.3,2,"[0.5193833112716675, 0.6631666421890259, 0.8843666911125183, 0.8843666911125183, 0.911466658115387, 0.9342166781425476, 0.959766685962677, 0.959766685962677, 0.959766685962677, 0.9821000099182129, 0.9821000099182129, 0.9821000099182129, 0.9821000099182129, 0.9821000099182129, 0.9871833324432373, 0.9880499839782715, 0.9947666525840759, 0.9947666525840759, 0.9986666440963745, 0.9986833333969116]"
27,30,20,20,tournament_sel,arithmetic_xo,arithmetic_mutation,0.9,0.3,2,"[0.4793333411216736, 0.6181166768074036, 0.7024499773979187, 0.7404500246047974, 0.7562666535377502, 0.7806833386421204, 0.7968833446502686, 0.850350022315979, 0.850350022315979, 0.850350022315979, 0.8852333426475525, 0.8852333426475525, 0.9111499786376953, 0.9313333630561829, 0.9321500062942505, 0.9398166537284851, 0.9446166753768921, 0.9466166496276855, 0.9492833614349365, 0.9725833535194397]"
28,30,20,20,tournament_sel,arithmetic_xo,arithmetic_mutation,0.9,0.3,2,"[0.31048333644866943, 0.31048333644866943, 0.31048333644866943, 0.36826667189598083, 0.43576666712760925, 0.44536668062210083, 0.48588332533836365, 0.48588332533836365, 0.5580833554267883, 0.6406833529472351, 0.6406833529472351, 0.6509833335876465, 0.6512500047683716, 0.7513499855995178, 0.7513499855995178, 0.7764333486557007, 0.810616672039032, 0.8173666596412659, 0.8207333087921143, 0.8242666721343994]"
29,30,20,20,tournament_sel,arithmetic_xo,arithmetic_mutation,0.9,0.3,2,"[0.6186000108718872, 0.6503166556358337, 0.7749166488647461, 0.7861999869346619, 0.7861999869346619, 0.8290333151817322, 0.8766166567802429, 0.8766166567802429, 0.8974166512489319, 0.9355166554450989, 0.9355166554450989, 0.9574333429336548, 0.963366687297821, 0.963366687297821, 0.9711666703224182, 0.9835833311080933, 0.9835833311080933, 0.9903166890144348, 0.995033323764801, 0.9986000061035156]"
30,30,20,20,tournament_sel,arithmetic_xo,arithmetic_mutation,0.9,0.3,2,"[0.784850001335144, 0.795116662979126, 0.8741166591644287, 0.9440833330154419, 0.9440833330154419, 0.9440833330154419, 0.9440833330154419, 0.9441333413124084, 0.9601333141326904, 0.9786333441734314, 0.9801499843597412, 0.9850666522979736, 0.9857500195503235, 0.9859333038330078, 0.9865833520889282, 0.9929500222206116, 0.9929500222206116, 0.9936166405677795, 0.994700014591217, 0.9947500228881836]"
1,30,20,20,tournament_sel,single_point_co,inversion_mutation,0.9,0.3,4,"[0.8210499882698059, 0.8890666961669922, 0.8921999931335449, 0.9606500267982483, 0.9799333214759827, 0.9889333248138428, 0.9889333248138428, 0.9922000169754028, 0.9922000169754028, 0.9922333359718323, 0.9922333359718323, 0.9922333359718323, 0.9922333359718323, 0.9923499822616577, 0.9923499822616577, 0.9923499822616577, 0.9930166602134705, 0.9931166768074036, 0.9957000017166138, 0.9957333207130432]"
2,30,20,20,tournament_sel,single_point_co,inversion_mutation,0.9,0.3,4,"[0.6353499889373779, 0.666616678237915, 0.7222166657447815, 0.7923666834831238, 0.8028833270072937, 0.8902666568756104, 0.8902666568756104, 0.9260833263397217, 0.9260833263397217, 0.9720500111579895, 0.9720500111579895, 0.9822499752044678, 0.9822499752044678, 0.9822499752044678, 0.9880333542823792, 0.9880333542823792, 0.9912999868392944, 0.9912999868392944, 0.9912999868392944, 0.9912999868392944]"
3,30,20,20,tournament_sel,single_point_co,inversion_mutation,0.9,0.3,4,"[0.40808331966400146, 0.5929166674613953, 0.5929166674613953, 0.5929166674613953, 0.6289499998092651, 0.6289499998092651, 0.6289499998092651, 0.6692000031471252, 0.6921166777610779, 0.6921166777610779, 0.7145333290100098, 0.7145333290100098, 0.7284500002861023, 0.7284500002861023, 0.7974833250045776, 0.7974833250045776, 0.8149666786193848, 0.8329499959945679, 0.8329499959945679, 0.8329499959945679]"
4,30,20,20,tournament_sel,single_point_co,inversion_mutation,0.9,0.3,4,"[0.7020666599273682, 0.8529000282287598, 0.8700166940689087, 0.9050499796867371, 0.9050499796867371, 0.9050499796867371, 0.9050499796867371, 0.9050499796867371, 0.9594666957855225, 0.9594666957855225, 0.9678333401679993, 0.9678333401679993, 0.9679999947547913, 0.9679999947547913, 0.9715166687965393, 0.9715166687965393, 0.98253333568573, 0.98253333568573, 0.98253333568573, 0.9894833564758301]"
5,30,20,20,tournament_sel,single_point_co,inversion_mutation,0.9,0.3,4,"[0.6626999974250793, 0.6894999742507935, 0.7951499819755554, 0.8531666398048401, 0.8531666398048401, 0.9241833090782166, 0.9289833307266235, 0.9289833307266235, 0.9289833307266235, 0.9289833307266235, 0.9289833307266235, 0.9289833307266235, 0.9289833307266235, 0.9661333560943604, 0.9661333560943604, 0.9745000004768372, 0.9745000004768372, 0.9745000004768372, 0.9887499809265137, 0.9892666935920715]"
6,30,20,20,tournament_sel,single_point_co,inversion_mutation,0.9,0.3,4,"[0.8425999879837036, 0.8428000211715698, 0.8428000211715698, 0.9047666788101196, 0.9047666788101196, 0.9047666788101196, 0.9087166786193848, 0.9087166786193848, 0.9243166446685791, 0.9638000130653381, 0.9638000130653381, 0.9638000130653381, 0.9638000130653381, 0.9638000130653381, 0.9638000130653381, 0.9939000010490417, 0.9939000010490417, 0.9939000010490417, 0.9939000010490417, 0.9939000010490417]"
