run_number,total_runs,pop_size,gens,select,crossover,mutate,xo_prob,mut_prob,tourn_size,best_fitness_lst
1,10,20,20,tournament_sel,uniform_crossover,inversion_mutation,0.9,0.1,4,"[0.44964998960494995, 0.44964998960494995, 0.5214666724205017, 0.6796000003814697, 0.7630666494369507, 0.9108833074569702, 0.9211999773979187, 0.9665166735649109, 0.9714333415031433, 0.9727500081062317, 0.9877499938011169, 0.9918000102043152, 0.9937999844551086, 0.9937999844551086, 0.9958000183105469, 0.9969333410263062, 0.9977999925613403, 0.9982500076293945, 0.9989166855812073, 0.9992499947547913]"
2,10,20,20,tournament_sel,uniform_crossover,inversion_mutation,0.9,0.1,4,"[0.5098666548728943, 0.5098666548728943, 0.9164166450500488, 0.9164166450500488, 0.9164166450500488, 0.9627500176429749, 0.9907166957855225, 0.9953500032424927, 0.9994166493415833, 0.9997666478157043, 0.9998666644096375, 0.9999666810035706, 0.9999833106994629, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
3,10,20,20,tournament_sel,uniform_crossover,inversion_mutation,0.9,0.1,4,"[0.45364999771118164, 0.8759833574295044, 0.8759833574295044, 0.9311333298683167, 0.9909499883651733, 0.9909499883651733, 0.9949833154678345, 0.9979833364486694, 0.9985833168029785, 0.9991833567619324, 0.9996833205223083, 0.9998833537101746, 0.9998833537101746, 0.9999499917030334, 0.9999666810035706, 0.9999833106994629, 1.0, 1.0, 1.0, 1.0]"
4,10,20,20,tournament_sel,uniform_crossover,inversion_mutation,0.9,0.1,4,"[0.6353166699409485, 0.9202666878700256, 0.9339500069618225, 0.944599986076355, 0.9939500093460083, 0.9965333342552185, 0.9987833499908447, 0.9995666742324829, 0.9997666478157043, 0.9999666810035706, 0.9999666810035706, 0.9999833106994629, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
5,10,20,20,tournament_sel,uniform_crossover,inversion_mutation,0.9,0.1,4,"[0.7842833399772644, 0.7842833399772644, 0.8770166635513306, 0.8840833306312561, 0.9647666811943054, 0.9934333562850952, 0.9934333562850952, 0.9950666427612305, 0.9950666427612305, 0.9990333318710327, 0.9996333122253418, 0.9996333122253418, 0.9998000264167786, 0.999833345413208, 0.9999499917030334, 0.9999666810035706, 1.0, 1.0, 1.0, 1.0]"
6,10,20,20,tournament_sel,uniform_crossover,inversion_mutation,0.9,0.1,4,"[0.7031499743461609, 0.7697499990463257, 0.9721666574478149, 0.9721666574478149, 0.9781000018119812, 0.9799333214759827, 0.9926333427429199, 0.9977166652679443, 0.9986833333969116, 0.9991333484649658, 0.9997333288192749, 0.999833345413208, 0.9998666644096375, 0.9998999834060669, 0.9999499917030334, 0.9999666810035706, 0.9999833106994629, 1.0, 1.0, 1.0]"
7,10,20,20,tournament_sel,uniform_crossover,inversion_mutation,0.9,0.1,4,"[0.617983341217041, 0.8288166522979736, 0.8622833490371704, 0.9608833193778992, 0.9608833193778992, 0.9775000214576721, 0.9956333041191101, 0.9956333041191101, 0.9993166923522949, 0.999916672706604, 0.9999499917030334, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
8,10,20,20,tournament_sel,uniform_crossover,inversion_mutation,0.9,0.1,4,"[0.8378000259399414, 0.8378000259399414, 0.8379833102226257, 0.8562166690826416, 0.9930333495140076, 0.9930333495140076, 0.9975666403770447, 0.9975666403770447, 0.9988499879837036, 0.9992666840553284, 0.9994999766349792, 0.999666690826416, 0.9997000098228455, 0.9997166395187378, 0.9998666644096375, 0.9998833537101746, 0.9998833537101746, 0.9998833537101746, 0.999916672706604, 0.9999499917030334]"
9,10,20,20,tournament_sel,uniform_crossover,inversion_mutation,0.9,0.1,4,"[0.9068999886512756, 0.9238333106040955, 0.9667999744415283, 0.9667999744415283, 0.9729999899864197, 0.9918500185012817, 0.9918500185012817, 0.9955999851226807, 0.9969333410263062, 0.998199999332428, 0.9992499947547913, 0.9995999932289124, 0.9995999932289124, 0.999833345413208, 0.9998999834060669, 0.9999666810035706, 0.9999666810035706, 0.9999666810035706, 0.9999833106994629, 0.9999833106994629]"
10,10,20,20,tournament_sel,uniform_crossover,inversion_mutation,0.9,0.1,4,"[0.8254666924476624, 0.8254666924476624, 0.9081666469573975, 0.9700999855995178, 0.9884333610534668, 0.9884333610534668, 0.9896666407585144, 0.993233323097229, 0.9952166676521301, 0.9974166750907898, 0.9985833168029785, 0.9996333122253418, 0.9996333122253418, 0.9997166395187378, 0.9998666644096375, 0.9999499917030334, 0.9999499917030334, 0.9999833106994629, 0.9999833106994629, 1.0]"
1,10,20,20,tournament_sel,uniform_crossover,arithmetic_mutation,0.9,0.3,4,"[0.8966000080108643, 0.9502333402633667, 0.9916666746139526, 0.9916666746139526, 0.9962999820709229, 0.9992666840553284, 0.9998000264167786, 0.9999666810035706, 0.9999833106994629, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
2,10,20,20,tournament_sel,uniform_crossover,arithmetic_mutation,0.9,0.3,4,"[0.4708000123500824, 0.8059666752815247, 0.8293333053588867, 0.8540999889373779, 0.9449833035469055, 0.9502333402633667, 0.9821500182151794, 0.9856500029563904, 0.9930333495140076, 0.9976166486740112, 0.9989666938781738, 0.9991833567619324, 0.9994999766349792, 0.9998499751091003, 0.999916672706604, 0.9999499917030334, 0.9999833106994629, 0.9999833106994629, 1.0, 1.0]"
3,10,20,20,tournament_sel,uniform_crossover,arithmetic_mutation,0.9,0.3,4,"[0.8778499960899353, 0.8778499960899353, 0.9211666584014893, 0.9871666431427002, 0.9958666563034058, 0.9958666563034058, 0.9976999759674072, 0.9991499781608582, 0.9991499781608582, 0.9999333620071411, 0.9999333620071411, 0.9999666810035706, 0.9999666810035706, 0.9999833106994629, 0.9999833106994629, 1.0, 1.0, 1.0, 1.0, 1.0]"
4,10,20,20,tournament_sel,uniform_crossover,arithmetic_mutation,0.9,0.3,4,"[0.7323166728019714, 0.8178666830062866, 0.9287999868392944, 0.9563999772071838, 0.9786999821662903, 0.9966166615486145, 0.9991166591644287, 0.9992333054542542, 0.9992333054542542, 0.9998499751091003, 0.9999333620071411, 0.9999666810035706, 0.9999833106994629, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
5,10,20,20,tournament_sel,uniform_crossover,arithmetic_mutation,0.9,0.3,4,"[0.9452166557312012, 0.9452166557312012, 0.9452166557312012, 0.9798499941825867, 0.9959333539009094, 0.9990333318710327, 0.9990333318710327, 0.9997000098228455, 0.9997000098228455, 0.999833345413208, 0.9999499917030334, 0.9999666810035706, 0.9999666810035706, 0.9999833106994629, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
6,10,20,20,tournament_sel,uniform_crossover,arithmetic_mutation,0.9,0.3,4,"[0.47423332929611206, 0.47423332929611206, 0.8284833431243896, 0.8863833546638489, 0.9785500168800354, 0.9868500232696533, 0.9980166554450989, 0.9990000128746033, 0.9998000264167786, 0.9998000264167786, 0.9999499917030334, 0.9999833106994629, 0.9999833106994629, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
7,10,20,20,tournament_sel,uniform_crossover,arithmetic_mutation,0.9,0.3,4,"[0.5266666412353516, 0.8316500186920166, 0.9240833520889282, 0.9522833228111267, 0.9522833228111267, 0.9749000072479248, 0.9861000180244446, 0.9930999875068665, 0.9991999864578247, 0.9993833303451538, 0.999666690826416, 0.9998666644096375, 0.9999833106994629, 0.9999833106994629, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
8,10,20,20,tournament_sel,uniform_crossover,arithmetic_mutation,0.9,0.3,4,"[0.890500009059906, 0.890500009059906, 0.9178500175476074, 0.9260666370391846, 0.9360666871070862, 0.9515500068664551, 0.9613500237464905, 0.9650166630744934, 0.9679666757583618, 0.9730166792869568, 0.9804166555404663, 0.9843833446502686, 0.987333357334137, 0.9896166920661926, 0.9911166429519653, 0.9934166669845581, 0.9950166940689087, 0.9950500130653381, 0.9970999956130981, 0.9972000122070312]"
9,10,20,20,tournament_sel,uniform_crossover,arithmetic_mutation,0.9,0.3,4,"[0.5562833547592163, 0.7466999888420105, 0.9257500171661377, 0.9257500171661377, 0.9283499717712402, 0.995283305644989, 0.9968000054359436, 0.9973833560943604, 0.9993666410446167, 0.9996500015258789, 0.999833345413208, 0.9999666810035706, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
10,10,20,20,tournament_sel,uniform_crossover,arithmetic_mutation,0.9,0.3,4,"[0.5955166816711426, 0.7562333345413208, 0.9902666807174683, 0.9904833436012268, 0.9951333403587341, 0.9992333054542542, 0.9998166561126709, 0.9998833537101746, 0.9999833106994629, 0.9999833106994629, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
1,10,20,20,tournament_sel,uniform_crossover,arithmetic_mutation,0.9,0.1,4,"[0.8549166917800903, 0.9952166676521301, 0.9952166676521301, 0.999666690826416, 0.9999333620071411, 0.9999499917030334, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
2,10,20,20,tournament_sel,uniform_crossover,arithmetic_mutation,0.9,0.1,4,"[0.5129666924476624, 0.5372499823570251, 0.866100013256073, 0.9298166632652283, 0.9363666772842407, 0.9872833490371704, 0.9905999898910522, 0.9993333220481873, 0.9993333220481873, 0.999750018119812, 0.9999833106994629, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
3,10,20,20,tournament_sel,uniform_crossover,arithmetic_mutation,0.9,0.1,4,"[0.6016499996185303, 0.6513500213623047, 0.8038833141326904, 0.956250011920929, 0.9625999927520752, 0.9798166751861572, 0.9925500154495239, 0.9986666440963745, 0.9990000128746033, 0.9997166395187378, 0.9999499917030334, 0.9999666810035706, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
4,10,20,20,tournament_sel,uniform_crossover,arithmetic_mutation,0.9,0.1,4,"[0.7671999931335449, 0.8489000201225281, 0.91798335313797, 0.9513833522796631, 0.9818999767303467, 0.9893333315849304, 0.9893333315849304, 0.9917333126068115, 0.9918000102043152, 0.994183361530304, 0.9960166811943054, 0.996916651725769, 0.99795001745224, 0.9979666471481323, 0.998283326625824, 0.9984333515167236, 0.9990833401679993, 0.9991999864578247, 0.9993000030517578, 0.9994166493415833]"
5,10,20,20,tournament_sel,uniform_crossover,arithmetic_mutation,0.9,0.1,4,"[0.9355999827384949, 0.9355999827384949, 0.9509333372116089, 0.958899974822998, 0.9914833307266235, 0.9914833307266235, 0.995283305644989, 0.995283305644989, 0.995283305644989, 0.9974666833877563, 0.9981499910354614, 0.9991999864578247, 0.9994833469390869, 0.9998000264167786, 0.9998666644096375, 0.9998833537101746, 0.9999499917030334, 0.9999666810035706, 0.9999666810035706, 0.9999666810035706]"
6,10,20,20,tournament_sel,uniform_crossover,arithmetic_mutation,0.9,0.1,4,"[0.7914000153541565, 0.9613166451454163, 0.9777833223342896, 0.992900013923645, 0.9955999851226807, 0.9993833303451538, 0.9998999834060669, 0.9999666810035706, 0.9999833106994629, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
7,10,20,20,tournament_sel,uniform_crossover,arithmetic_mutation,0.9,0.1,4,"[0.47083333134651184, 0.7033166885375977, 0.8288666605949402, 0.8520500063896179, 0.9373666644096375, 0.9741166830062866, 0.9898666739463806, 0.9943166375160217, 0.9984166622161865, 0.9996500015258789, 0.9996500015258789, 0.9998166561126709, 0.999916672706604, 0.9999666810035706, 0.9999666810035706, 0.9999833106994629, 1.0, 1.0, 1.0, 1.0]"
8,10,20,20,tournament_sel,uniform_crossover,arithmetic_mutation,0.9,0.1,4,"[0.6503333449363708, 0.6503333449363708, 0.9493499994277954, 0.9493499994277954, 0.9750666618347168, 0.9892333149909973, 0.9923833608627319, 0.9977999925613403, 0.9995333552360535, 0.9995333552360535, 0.9998499751091003, 0.9998999834060669, 0.9999666810035706, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
9,10,20,20,tournament_sel,uniform_crossover,arithmetic_mutation,0.9,0.1,4,"[0.8297833204269409, 0.8966833353042603, 0.9887833595275879, 0.9972500205039978, 0.9972500205039978, 0.9989833235740662, 0.9995333552360535, 0.9999499917030334, 0.9999499917030334, 0.9999499917030334, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
10,10,20,20,tournament_sel,uniform_crossover,arithmetic_mutation,0.9,0.1,4,"[0.6183000206947327, 0.9873999953269958, 0.9895666837692261, 0.9895666837692261, 0.994350016117096, 0.9945999979972839, 0.9957666397094727, 0.9960333108901978, 0.9963666796684265, 0.9973833560943604, 0.9975000023841858, 0.9983500242233276, 0.9983500242233276, 0.9989833235740662, 0.9989833235740662, 0.9991000294685364, 0.9993333220481873, 0.9994333386421204, 0.9994833469390869, 0.9995166659355164]"
